University,year,Rank,Score
BATES COLLEGE,2016,572.0,22.0
BATES COLLEGE  22,2017,539.0,11.0
BAYLOR UNIVERSITY,2011,390.0,35.0
BAYLOR UNIVERSITY,2012,405.0,33.0
BAYLOR UNIVERSITY,2013,346.0,54.0
BAYLOR UNIVERSITY,2014,362.0,53.0
BAYLOR UNIVERSITY,2015,424.0,43.0
BAYLOR UNIVERSITY,2016,442.0,40.0
BAYLOR UNIVERSITY  38,2017,423.0,19.0
BEIFANG UNIVERSITY OF NATIONALITIES,2014,1222.0,2.0
BEIFANG UNIVERSITY OF NATIONALITIES,2015,1249.0,2.0
BEIFANG UNIVERSITY OF NATIONALITIES,2016,1103.0,3.0
BEIFANG UNIVERSITY OF NATIONALITIES 3,2017,1042.0,1.0
BEIHANG UNIVERSITY,2013,953.0,5.0
BEIHANG UNIVERSITY,2014,850.0,7.0
BEIHANG UNIVERSITY,2015,829.0,8.0
BEIHANG UNIVERSITY,2016,712.0,14.0
BEIHANG UNIVERSITY  14,2017,664.0,7.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2011,1325.0,1.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2012,1367.0,1.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2013,1458.0,1.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2014,1468.0,1.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2015,1480.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2011,1142.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2012,1101.0,2.0
BEIJING INSTITUTE OF TECHNOLOGY,2013,973.0,4.0
BEIJING INSTITUTE OF TECHNOLOGY,2014,970.0,5.0
BEIJING INSTITUTE OF TECHNOLOGY,2015,832.0,8.0
BEIJING INSTITUTE OF TECHNOLOGY,2016,845.0,8.0
BEIJING INSTITUTE OF TECHNOLOGY 8,2017,815.0,3.0
BEIJING JIAOTONG UNIVERSITY,2013,1242.0,1.0
BEIJING JIAOTONG UNIVERSITY,2014,1009.0,4.0
BEIJING JIAOTONG UNIVERSITY,2015,878.0,7.0
BEIJING JIAOTONG UNIVERSITY,2016,738.0,12.0
BEIJING JIAOTONG UNIVERSITY 12,2017,689.0,6.0
BEIJING LANGUAGE CULTURE UNIVERSITY,2013,1146.0,2.0
BEIJING LANGUAGE CULTURE UNIVERSITY,2014,1167.0,2.0
BEIJING LANGUAGE CULTURE UNIVERSITY,2015,1194.0,2.0
BEIJING LANGUAGE CULTURE UNIVERSITY,2016,1182.0,2.0
BEIJING LANGUAGE CULTURE UNIVERSITY 2,2017,1128.0,1.0
BEIJING NORMAL UNIVERSITY,2011,344.0,42.0
BEIJING NORMAL UNIVERSITY,2012,359.0,41.0
BEIJING NORMAL UNIVERSITY,2013,403.0,41.0
BEIJING NORMAL UNIVERSITY,2014,415.0,43.0
BEIJING NORMAL UNIVERSITY,2015,408.0,47.0
BEIJING NORMAL UNIVERSITY,2016,380.0,55.0
BEIJING NORMAL UNIVERSITY   51,2017,360.0,26.0
BEIJING UNIVERSITY,2011,896.0,4.0
BEIJING UNIVERSITY,2012,943.0,4.0
BEIJING UNIVERSITY,2013,1016.0,4.0
BEIJING UNIVERSITY OF TECHNOLOGY,2011,682.0,10.0
BEIJING UNIVERSITY OF TECHNOLOGY,2012,699.0,11.0
BEIJING UNIVERSITY OF TECHNOLOGY,2013,739.0,11.0
BEIJING UNIVERSITY OF TECHNOLOGY,2014,737.0,11.0
BEIJING UNIVERSITY OF TECHNOLOGY,2015,750.0,11.0
BEIJING UNIVERSITY OF TECHNOLOGY,2016,780.0,10.0
BEIJING UNIVERSITY OF TECHNOLOGY    4,2017,995.0,1.0
BELLARMINE UNIVERSITY,2013,1353.0,1.0
BELLARMINE UNIVERSITY,2014,1353.0,1.0
BELLARMINE UNIVERSITY,2015,1370.0,1.0
BELLARMINE UNIVERSITY,2016,1375.0,1.0
BELMONT UNIVERSITY,2013,944.0,5.0
BELMONT UNIVERSITY,2014,955.0,5.0
BELMONT UNIVERSITY,2015,975.0,5.0
BELMONT UNIVERSITY,2016,972.0,5.0
BELMONT UNIVERSITY 5,2017,914.0,2.0
BEMIDJI STATE UNIVERSITY,2011,1325.0,1.0
BEMIDJI STATE UNIVERSITY,2012,1367.0,1.0
BEMIDJI STATE UNIVERSITY,2013,1458.0,1.0
BEMIDJI STATE UNIVERSITY,2014,1468.0,1.0
BEMIDJI STATE UNIVERSITY,2015,1232.0,2.0
BEMIDJI STATE UNIVERSITY,2016,1309.0,1.0
BEMIDJI STATE UNIVERSITY   1,2017,1255.0,
BEN GURION UNIVERSITY OF THE NEGEV,2011,161.0,130.0
BEN GURION UNIVERSITY OF THE NEGEV,2012,198.0,108.0
BEN GURION UNIVERSITY OF THE NEGEV,2013,242.0,94.0
BEN GURION UNIVERSITY OF THE NEGEV,2014,238.0,103.0
BEN GURION UNIVERSITY OF THE NEGEV,2015,245.0,104.0
BEN GURION UNIVERSITY OF THE NEGEV,2016,249.0,110.0
BEN GURION UNIVERSITY OF THE NEGEV 96,2017,241.0,56.0
BENTLEY UNIVERSITY,2011,341.0,42.0
BENTLEY UNIVERSITY,2012,380.0,38.0
BENTLEY UNIVERSITY,2013,380.0,46.0
BENTLEY UNIVERSITY,2014,399.0,46.0
BENTLEY UNIVERSITY,2015,432.0,42.0
BENTLEY UNIVERSITY,2016,586.0,21.0
BENTLEY UNIVERSITY 20,2017,551.0,10.0
BEREA COLLEGE,2011,679.0,10.0
BEREA COLLEGE,2012,625.0,14.0
BEREA COLLEGE,2013,777.0,9.0
BEREA COLLEGE,2014,544.0,23.0
BEREA COLLEGE,2015,635.0,18.0
BEREA COLLEGE,2016,640.0,18.0
BEREA COLLEGE  14,2017,660.0,7.0
BERRY COLLEGE,2011,1127.0,2.0
BERRY COLLEGE,2012,1151.0,2.0
BERRY COLLEGE,2013,1224.0,2.0
BERRY COLLEGE,2014,1232.0,2.0
BERRY COLLEGE,2015,1143.0,2.0
BERRY COLLEGE,2016,1241.0,2.0
BERRY COLLEGE  2,2017,1182.0,
BIELEFELD UNIVERSITY,2011,201.0,96.0
BIELEFELD UNIVERSITY,2012,228.0,93.0
BIELEFELD UNIVERSITY,2013,235.0,100.0
BIELEFELD UNIVERSITY,2014,233.0,110.0
BIELEFELD UNIVERSITY,2015,243.0,105.0
BIELEFELD UNIVERSITY,2016,257.0,104.0
BIELEFELD UNIVERSITY    96,2017,239.0,56.0
BILKENT UNIVERSITY,2011,409.0,31.0
BILKENT UNIVERSITY,2012,395.0,35.0
BILKENT UNIVERSITY,2013,451.0,34.0
BILKENT UNIVERSITY,2014,427.0,39.0
BILKENT UNIVERSITY,2015,482.0,32.0
BILKENT UNIVERSITY,2016,497.0,31.0
BILKENT UNIVERSITY   19,2017,570.0,10.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2011,468.0,24.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2012,452.0,28.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2013,522.0,23.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2014,578.0,20.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2015,516.0,27.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2016,505.0,30.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON   24",2017,519.0,12.0
BIRZEIT UNIVERSITY,2011,1101.0,2.0
BIRZEIT UNIVERSITY,2012,1127.0,2.0
BIRZEIT UNIVERSITY,2013,1194.0,2.0
BIRZEIT UNIVERSITY,2014,1285.0,1.0
BIRZEIT UNIVERSITY,2015,1320.0,1.0
BIRZEIT UNIVERSITY,2016,1315.0,1.0
BIRZEIT UNIVERSITY 1,2017,1261.0,
BISHOPS UNIVERSITY,2011,889.0,4.0
BISHOPS UNIVERSITY,2012,992.0,3.0
BISHOPS UNIVERSITY,2013,1191.0,2.0
BISHOPS UNIVERSITY,2014,1203.0,2.0
BLACK HILLS STATE UNIVERSITY,2011,474.0,24.0
BLACK HILLS STATE UNIVERSITY,2012,498.0,24.0
BLACK HILLS STATE UNIVERSITY,2013,707.0,12.0
BLAISE PASCAL UNIVERSITY,2013,1041.0,3.0
BLAISE PASCAL UNIVERSITY,2014,1070.0,3.0
BLAISE PASCAL UNIVERSITY,2015,1083.0,3.0
BLAISE PASCAL UNIVERSITY,2016,1092.0,3.0
BLAISE PASCAL UNIVERSITY 3,2017,1033.0,1.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2011,938.0,3.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2012,1102.0,2.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2013,1165.0,2.0
BOCCONI UNIVERSITY,2011,78.0,285.0
BOCCONI UNIVERSITY,2012,65.0,364.0
BOCCONI UNIVERSITY,2013,48.0,539.0
BOCCONI UNIVERSITY,2014,44.0,558.0
BOCCONI UNIVERSITY,2015,39.0,693.0
BOCCONI UNIVERSITY,2016,24.0,897.0
BOCCONI UNIVERSITY    784,2017,25.0,480.0
BOGAZICI UNIVERSITY,2011,892.0,4.0
BOGAZICI UNIVERSITY,2012,823.0,6.0
BOGAZICI UNIVERSITY,2013,536.0,22.0
BOGAZICI UNIVERSITY,2014,524.0,24.0
BOGAZICI UNIVERSITY,2015,511.0,28.0
BOGAZICI UNIVERSITY,2016,481.0,32.0
BOGAZICI UNIVERSITY  29,2017,469.0,15.0
BOISE STATE UNIVERSITY,2011,713.0,9.0
BOISE STATE UNIVERSITY,2012,738.0,9.0
BOISE STATE UNIVERSITY,2013,864.0,7.0
BOISE STATE UNIVERSITY,2014,875.0,7.0
BOISE STATE UNIVERSITY,2015,948.0,5.0
BOISE STATE UNIVERSITY,2016,1280.0,1.0
BOISE STATE UNIVERSITY 1,2017,1221.0,
BOND UNIVERSITY,2011,666.0,11.0
BOND UNIVERSITY,2012,676.0,12.0
BOND UNIVERSITY,2013,814.0,8.0
BOND UNIVERSITY,2014,785.0,9.0
BOND UNIVERSITY,2015,909.0,6.0
BOND UNIVERSITY,2016,1053.0,3.0
BOND UNIVERSITY    2,2017,1101.0,1.0
BOSTON COLLEGE,2011,46.0,454.0
BOSTON COLLEGE,2012,48.0,477.0
BOSTON COLLEGE,2013,47.0,541.0
BOSTON COLLEGE,2014,54.0,514.0
BOSTON COLLEGE,2015,46.0,570.0
BOSTON COLLEGE,2016,43.0,690.0
BOSTON COLLEGE 599,2017,41.0,348.0
BOSTON UNIVERSITY,2011,39.0,488.0
BOSTON UNIVERSITY,2012,31.0,585.0
BOSTON UNIVERSITY,2013,31.0,664.0
BOSTON UNIVERSITY,2014,27.0,730.0
BOSTON UNIVERSITY,2015,24.0,849.0
BOSTON UNIVERSITY,2016,25.0,891.0
BOSTON UNIVERSITY  706,2017,27.0,444.0
BOURNEMOUTH UNIVERSITY,2011,1147.0,1.0
BOURNEMOUTH UNIVERSITY,2012,1172.0,1.0
BOURNEMOUTH UNIVERSITY,2013,1055.0,3.0
BOURNEMOUTH UNIVERSITY,2014,1082.0,3.0
BOURNEMOUTH UNIVERSITY,2015,1097.0,3.0
BOURNEMOUTH UNIVERSITY,2016,1171.0,2.0
BOURNEMOUTH UNIVERSITY   2,2017,1117.0,1.0
BOWDOIN COLLEGE,2011,648.0,11.0
BOWDOIN COLLEGE,2012,610.0,15.0
BOWDOIN COLLEGE,2013,608.0,17.0
BOWDOIN COLLEGE,2014,659.0,15.0
BOWDOIN COLLEGE,2015,638.0,17.0
BOWDOIN COLLEGE,2016,630.0,18.0
BOWDOIN COLLEGE    13,2017,681.0,6.0
BOWLING GREEN STATE UNIVERSITY,2011,465.0,24.0
BOWLING GREEN STATE UNIVERSITY,2012,517.0,22.0
BOWLING GREEN STATE UNIVERSITY,2013,639.0,15.0
BOWLING GREEN STATE UNIVERSITY,2014,666.0,14.0
BOWLING GREEN STATE UNIVERSITY,2015,713.0,13.0
BOWLING GREEN STATE UNIVERSITY,2016,846.0,8.0
BOWLING GREEN STATE UNIVERSITY 5,2017,916.0,2.0
BRAC UNIVERSITY,2012,1072.0,2.0
BRAC UNIVERSITY,2013,1133.0,2.0
BRAC UNIVERSITY,2014,1154.0,2.0
BRAC UNIVERSITY,2015,1176.0,2.0
BRAC UNIVERSITY,2016,1170.0,2.0
BRADLEY UNIVERSITY,2011,1112.0,2.0
BRADLEY UNIVERSITY,2012,1142.0,2.0
BRADLEY UNIVERSITY,2013,1282.0,1.0
BRADLEY UNIVERSITY,2014,1293.0,1.0
BRANDEIS UNIVERSITY,2011,203.0,96.0
BRANDEIS UNIVERSITY,2012,213.0,101.0
BRANDEIS UNIVERSITY,2013,249.0,90.0
BRANDEIS UNIVERSITY,2014,262.0,88.0
BRANDEIS UNIVERSITY,2015,254.0,100.0
BRANDEIS UNIVERSITY,2016,321.0,71.0
BRANDEIS UNIVERSITY    64,2017,304.0,38.0
BRIGHAM YOUNG UNIVERSITY,2011,137.0,162.0
BRIGHAM YOUNG UNIVERSITY,2012,147.0,166.0
BRIGHAM YOUNG UNIVERSITY,2013,140.0,199.0
BRIGHAM YOUNG UNIVERSITY,2014,154.0,193.0
BRIGHAM YOUNG UNIVERSITY,2015,164.0,185.0
BRIGHAM YOUNG UNIVERSITY,2016,188.0,162.0
BRIGHAM YOUNG UNIVERSITY   130,2017,192.0,77.0
BRITISH UNIVERSITY DUBAI,2011,1316.0,1.0
BRITISH UNIVERSITY DUBAI,2012,1359.0,1.0
BROCK UNIVERSITY,2011,394.0,33.0
BROCK UNIVERSITY,2012,369.0,40.0
BROCK UNIVERSITY,2013,439.0,36.0
BROCK UNIVERSITY,2014,552.0,22.0
BROCK UNIVERSITY,2015,575.0,22.0
BROCK UNIVERSITY,2016,619.0,19.0
BROCK UNIVERSITY  7,2017,823.0,3.0
BROWN UNIVERSITY,2011,29.0,596.0
BROWN UNIVERSITY,2012,30.0,592.0
BROWN UNIVERSITY,2013,35.0,619.0
BROWN UNIVERSITY,2014,42.0,584.0
BROWN UNIVERSITY,2015,44.0,595.0
BROWN UNIVERSITY,2016,47.0,620.0
BROWN UNIVERSITY   539,2017,46.0,332.0
BRUNEL UNIVERSITY,2011,278.0,63.0
BRUNEL UNIVERSITY,2012,304.0,59.0
BRUNEL UNIVERSITY,2013,349.0,53.0
BRUNEL UNIVERSITY,2014,382.0,49.0
BRUNEL UNIVERSITY,2015,400.0,48.0
BRUNEL UNIVERSITY,2016,426.0,44.0
BRUNEL UNIVERSITY    33,2017,442.0,18.0
BRYANT UNIVERSITY,2011,981.0,3.0
BRYANT UNIVERSITY,2012,998.0,3.0
BRYANT UNIVERSITY,2013,1070.0,3.0
BRYANT UNIVERSITY,2014,1097.0,3.0
BRYANT UNIVERSITY,2015,1110.0,3.0
BRYANT UNIVERSITY,2016,1192.0,2.0
BRYANT UNIVERSITY  2,2017,1139.0,
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2011,921.0,4.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2012,911.0,4.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2013,988.0,4.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2014,940.0,5.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2015,956.0,5.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES,2016,810.0,9.0
BUCHAREST UNIVERSITY OF ECONOMIC STUDIES    9,2017,782.0,4.0
BUCKNELL UNIVERSITY,2011,641.0,11.0
BUCKNELL UNIVERSITY,2012,678.0,11.0
BUCKNELL UNIVERSITY,2013,780.0,9.0
BUCKNELL UNIVERSITY,2014,835.0,8.0
BUCKNELL UNIVERSITY,2015,857.0,8.0
BUCKNELL UNIVERSITY,2016,1203.0,2.0
BUCKNELL UNIVERSITY    2,2017,1147.0,
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2011,675.0,10.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2012,710.0,10.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2013,717.0,11.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2014,728.0,11.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2015,695.0,13.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,2016,690.0,15.0
BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS 10,2017,743.0,5.0
BULENT ECEVIT UNIVERSITY,2014,1346.0,1.0
BULENT ECEVIT UNIVERSITY,2015,1367.0,1.0
BULENT ECEVIT UNIVERSITY,2016,1370.0,1.0
BULENT ECEVIT UNIVERSITY 1,2017,1306.0,
BURSA ORHANGAZI UNIVERSITY,2015,1375.0,1.0
BURSA ORHANGAZI UNIVERSITY,2016,1380.0,1.0
BURSA ORHANGAZI UNIVERSITY   1,2017,1318.0,
CA FOSCARI UNIVERSITY OF VENICE,2011,253.0,72.0
CA FOSCARI UNIVERSITY OF VENICE,2012,264.0,73.0
CA FOSCARI UNIVERSITY OF VENICE,2013,277.0,78.0
CA FOSCARI UNIVERSITY OF VENICE,2014,260.0,90.0
CA FOSCARI UNIVERSITY OF VENICE,2015,228.0,115.0
CA FOSCARI UNIVERSITY OF VENICE,2016,221.0,132.0
CA FOSCARI UNIVERSITY OF VENICE   116,2017,213.0,66.0
CADI AYYAD UNIVERSITY,2011,809.0,6.0
CADI AYYAD UNIVERSITY,2012,998.0,3.0
CADI AYYAD UNIVERSITY,2013,927.0,5.0
CADI AYYAD UNIVERSITY,2014,1013.0,4.0
CADI AYYAD UNIVERSITY,2015,908.0,6.0
CADI AYYAD UNIVERSITY,2016,916.0,6.0
CADI AYYAD UNIVERSITY   6,2017,867.0,3.0
CAIRO UNIVERSITY,2011,1335.0,1.0
CAIRO UNIVERSITY,2012,1377.0,1.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2011,54.0,395.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2012,59.0,405.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2013,68.0,393.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2014,60.0,456.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2015,64.0,483.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2016,67.0,482.0
CALIFORNIA INSTITUTE OF TECHNOLOGY 379,2017,73.0,238.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2011,471.0,24.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2012,455.0,27.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2013,444.0,35.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2014,418.0,42.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2015,395.0,49.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY,2016,390.0,52.0
CALIFORNIA POLYTECHNIC STATE UNIVERSITY    43,2017,392.0,22.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2011,816.0,6.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2012,793.0,7.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2013,859.0,7.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2014,866.0,7.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2015,1393.0,1.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",2016,1400.0,1.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, SAN LUIS OBISPO",2011,992.0,3.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, SAN LUIS OBISPO",2012,1004.0,3.0
"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, SAN LUIS OBISPO",2013,1067.0,3.0
"CALIFORNIA STATE UNIVERSITY, CHANNEL ISLANDS",2013,656.0,14.0
"CALIFORNIA STATE UNIVERSITY, CHANNEL ISLANDS",2014,671.0,14.0
"CALIFORNIA STATE UNIVERSITY, CHANNEL ISLANDS",2015,662.0,15.0
"CALIFORNIA STATE UNIVERSITY, CHANNEL ISLANDS",2016,653.0,17.0
"CALIFORNIA STATE UNIVERSITY, CHANNEL ISLANDS   17",2017,610.0,8.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2011,723.0,8.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2012,747.0,8.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2013,792.0,8.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2014,810.0,8.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2015,862.0,7.0
"CALIFORNIA STATE UNIVERSITY, CHICO",2016,1285.0,1.0
"CALIFORNIA STATE UNIVERSITY, CHICO 1",2017,1227.0,
"CALIFORNIA STATE UNIVERSITY, EAST BAY",2015,1267.0,2.0
"CALIFORNIA STATE UNIVERSITY, EAST BAY",2016,793.0,10.0
"CALIFORNIA STATE UNIVERSITY, EAST BAY  10",2017,750.0,4.0
"CALIFORNIA STATE UNIVERSITY, FRESNO",2016,1358.0,1.0
"CALIFORNIA STATE UNIVERSITY, FRESNO    1",2017,1292.0,
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2011,285.0,61.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2012,309.0,57.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2013,334.0,58.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2014,333.0,61.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2015,375.0,54.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON",2016,416.0,46.0
"CALIFORNIA STATE UNIVERSITY, FULLERTON 41",2017,402.0,22.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2011,1046.0,2.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2012,1064.0,2.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2013,1124.0,2.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2014,977.0,5.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2015,964.0,5.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD",2016,1001.0,4.0
"CALIFORNIA STATE UNIVERSITY, HAYWARD   4",2017,946.0,2.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2011,751.0,8.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2012,859.0,5.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2013,871.0,6.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2014,927.0,6.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2015,940.0,6.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH",2016,1099.0,3.0
"CALIFORNIA STATE UNIVERSITY, LONG BEACH    2",2017,1184.0,
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2011,1009.0,3.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2012,1029.0,3.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2013,1093.0,3.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2014,1115.0,3.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2015,1121.0,3.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",2016,927.0,6.0
"CALIFORNIA STATE UNIVERSITY, LOS ANGELES   6",2017,880.0,2.0
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",2011,703.0,9.0
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",2012,733.0,9.0
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",2013,782.0,9.0
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",2014,884.0,6.0
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",2015,897.0,6.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2011,560.0,16.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2012,616.0,14.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2013,721.0,11.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2014,723.0,11.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2015,1311.0,1.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2016,1306.0,1.0
"CALIFORNIA STATE UNIVERSITY, SACRAMENTO    1",2017,1252.0,
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2011,973.0,3.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2012,833.0,6.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2013,894.0,6.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2014,958.0,5.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2015,951.0,5.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO",2016,843.0,8.0
"CALIFORNIA STATE UNIVERSITY, SAN MARINO    4",2017,943.0,2.0
"CALIFORNIA STATE UNIVERSITY, STANISLAUS",2011,1175.0,1.0
"CALIFORNIA STATE UNIVERSITY, STANISLAUS",2012,1196.0,1.0
"CALIFORNIA STATE UNIVERSITY, STANISLAUS",2013,1268.0,1.0
CALVIN COLLEGE,2012,991.0,3.0
CALVIN COLLEGE,2013,1050.0,3.0
CALVIN COLLEGE,2014,1080.0,3.0
CALVIN COLLEGE,2015,1094.0,3.0
CALVIN COLLEGE,2016,1098.0,3.0
CAN THO UNIVERSITY,2016,1209.0,2.0
CAN THO UNIVERSITY    2,2017,1152.0,
CANKAYA UNIVERSITY,2011,1169.0,1.0
CANKAYA UNIVERSITY,2012,1193.0,1.0
CANKAYA UNIVERSITY,2013,1263.0,1.0
CANKAYA UNIVERSITY,2014,1379.0,1.0
CANKAYA UNIVERSITY,2015,1454.0,1.0
CANKAYA UNIVERSITY,2016,1458.0,1.0
CANTERBURY CHRIST CHURCH UNIVERSITY,2013,1010.0,4.0
CANTERBURY CHRIST CHURCH UNIVERSITY,2014,880.0,7.0
CANTERBURY CHRIST CHURCH UNIVERSITY,2015,743.0,11.0
CANTERBURY CHRIST CHURCH UNIVERSITY,2016,766.0,11.0
CANTERBURY CHRIST CHURCH UNIVERSITY  11,2017,710.0,5.0
CAPITAL NORMAL UNIVERSITY,2011,867.0,5.0
CAPITAL NORMAL UNIVERSITY,2012,881.0,5.0
CAPITAL NORMAL UNIVERSITY,2013,1066.0,3.0
CAPITAL NORMAL UNIVERSITY,2014,1247.0,1.0
CAPITAL NORMAL UNIVERSITY,2015,968.0,5.0
CAPITAL NORMAL UNIVERSITY,2016,919.0,6.0
CAPITAL NORMAL UNIVERSITY   6,2017,869.0,3.0
CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS,2013,714.0,11.0
CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS,2014,464.0,33.0
CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS,2015,290.0,81.0
CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS,2016,247.0,111.0
CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS    111,2017,222.0,63.0
CARDIFF UNIVERSITY,2011,337.0,42.0
CARDIFF UNIVERSITY,2012,358.0,42.0
CARDIFF UNIVERSITY,2013,332.0,59.0
CARDIFF UNIVERSITY,2014,332.0,62.0
CARDIFF UNIVERSITY,2015,343.0,62.0
CARDIFF UNIVERSITY,2016,331.0,68.0
CARDIFF UNIVERSITY   60,2017,316.0,36.0
CARL VON OSSIETZKY UNIVERSITY OLDENBURG,2011,559.0,16.0
